title,label
버거킹 당진읍내점 햄버거만큼 통 큰 나눔 훈훈,0
버거킹의 통 큰 8월 이벤트 와퍼주니어’ 1900원 판매 이벤트 진행,0
싸게 더 싸게’ 이마트의 상시 초저가 마케팅 온라인·타임세일·쿠폰 공세,0
버거킹 종이왕관 향수 되살린 버거킹크라운 캠페인 릴레이 이벤트,0
버거킹 트러플 크림소스의 트러플통모짜와퍼’ 출시,1
버거킹 사딸라’ 통했다올데이킹 누적 판매량 1000만개 돌파,1
버거킹 브랜드 평가제도 2019 프리미엄브랜드지수 패스트푸드점 1위,1
버거킹 사딸라 통했다올데이킹 누적 판매량 1천만 개 돌파,1
버거킹 브랜드 평가제도 2019 프리미엄브랜드지수 패스트푸드점 1위,1
버거킹쟌슨빌 컬래버 핫도그 메뉴 2종 한정 출시,1
버거킹과 쟌슨빌의 역대급 콜라보 신메뉴 프리미엄 핫도그 2종 한정 출시,1
버거킹 버거킹크라운 캠페인 감사 릴레이 이벤트,0
버거킹 프리미엄 와퍼 3종 할인 판매 이벤트,0
버거킹 바삭킹 토스 행운퀴즈 출제정답은 20,0
버거킹 드라이브 스루 고객 대상 통새우 2종 무료 세트업 이벤트,0
버거킹 신메뉴 포함 프리미엄 와퍼 3종 3900원 판매,1
마니커에프앤지 닭고기 가공육 B2B 1위맥도날드·버거킹 납품,1
버거킹 신메뉴 포함 프리미엄 와퍼 3종 3900원 판매,1
마니커에프앤지 닭고기 가공육 B2B 1위맥도날드·버거킹 납품,1
버거킹 모짜렐라 치즈 넣은 통모짜와퍼’ 3종 출시,1
버거킹 버거 속 치즈정량 어느새 줄였네···소비자들 배신감’,0
차 안에서 만나는 통새우와퍼버거킹 DT 고객 세트업 이벤트,0
세인트루이스에서의 특별한 실험  버거킹 임파서블 와퍼,0
인기도 쭈욱 버거킹 통모짜 시리즈’ 누적판매량 100만개 돌파,1
버거킹’ 올데이킹 론칭 9개월 만에 누적 판매량 1천만 개 돌파,1
버거킹과 쟌슨빌의 콜라보신메뉴 프리미엄 핫도그 2종 한정 출시,1
오늘의 유통 소식 현대홈쇼핑 28일 전기자전거 판매 外,0
버거킹 와퍼 할인판매 실시,0
버거킹 일주일간 프리미엄 와퍼 3종 단품 3900원에 판매,0
버거킹 당진읍내점 매월 저소득가정 아동 햄버거 지원,0
정통 아메리칸 스타일···버거킹 쟌슨빌과 핫도그 2종 전격 출시,1
버거킹 식물성패티 와퍼 美 전역에 출시,1
버거킹 바삭킹 토스 행운퀴즈 정답공개,0
버거킹·롯데리아가 치킨 메뉴 강화하는 이유는1인 가구 증가,1
버거킹 일주일간 와퍼주니어 단품 1900원 판매,0
신제품 트러플 크림소스와 통모짜렐라 치즈의 만남버거킹트러플통모짜,1
버거킹 통모짜 시리즈’ 출시 3주만에 100만개 판매 돌파,1
버거킹 통모짜 시리즈’ 출시 3주만에 100만개 판매 돌파,1
100 이탈리아산 모짜렐라가 통째로 버거킹 통모짜와퍼 3종 출시,1
버거킹 프리미엄 와퍼 3종 할인 프로모션 실시,0
버거킹 핫도그 가격이 아메리칸 독 2900원 전통 미국식 스타일,0
버거킹 18일까지 프리미엄 와퍼 3종 3900원에 판매신메뉴 포함,1
KFC 식물치킨 시판대체육 시장 합류,0
버거킹 오는 25일까지 와퍼주니어 1900원 판매,0
쟌슨빌 버거킹과 대규모 콜라보 진행,0
버거킹 오는 18일까지 치킨버거 3종 무료 세트업 프로모션 진행,0
버거킹 와퍼주니어 1900원에  SNS 감사이벤트 킹’크라운 행사도 함께,0
쟌슨빌 버거킹과 대규모 콜라보 진행,0
버거킹 오는 18일까지 치킨버거 3종 무료 세트업 프로모션 진행,0
버거킹 와퍼주니어 1900원에  SNS 감사이벤트 킹’크라운 행사도 함께,0
버거킹 올데이킹 리뉴얼 신메뉴 베이컨토마토비프버거’ 선봬,1
버거킹 통모짜 시리즈 3주 만에 100만개 팔려,0
버거킹 바삭킹 토스 깜짝퀴즈 등장정답은,0
맥도날드도 고기 없는 햄버거를 시범 출시한다,1
통모짜와퍼보다 치즈 3배 더 쭉쭉 늘어나는 버거킹 신상 트러플통모짜와퍼,1
오늘 점심은 버거킹각” 지금 버거킹 가면 와퍼주니어몬스터와퍼주니어”,0
버거킹 카톡 플친 대상 몬스터X  몬스터와퍼 세트 업 쿠폰 증정,0
통모짜와퍼보다 치즈 3배 더 쭉쭉 늘어나는 버거킹 신상 트러플통모짜와퍼,1
오늘 점심은 버거킹각” 지금 버거킹 가면 와퍼주니어몬스터와퍼주니어”,0
버거킹 통모짜 시리즈 출시 3주만에 100만 개 판매 돌파,1
식물성 고기 들어간 버거 인기에미 맥도날드도 결국 PLT버거 시험 판매,1
버거킹 카톡 플친 대상 몬스터X  몬스터와퍼 세트 업 쿠폰 증정,0
버거킹 모짜렐라 치즈 통째 들어간 통모짜와퍼’ 출시,1
버거킹 KSA 주관 2019 KSPBI 패스트푸드점 부문 1위,1
버거킹 사딸라 통했다,0
버거킹 7일간 신메뉴 포함한 프리미엄 와퍼 프로모션 실시,1
버거킹 오케이 땡큐” 배우 김영철 2019 올해의 브랜드 대상 수상,1
버거킹 오케이 땡큐” 배우 김영철 2019 올해의 브랜드 대상 수상,1
월간십일절 버거킹 50 할인베이컨치즈와퍼콤포 4600원,0
버거킹 핫도그 2종 출시 쟌슨빌과 콜라보 가격은,1
버거킹 100 이탈리아산 모짜렐라가 통째로통모짜와퍼’ 출시,1
치즈 쫙쫙 늘어나 출시하자마자 난리난 버거킹 신상 통모짜와퍼 비주얼,1
오늘17일 저녁은 무조건 버거킹” 통통한 새우 가득 통새우 와퍼 단돈,0
단신버거킹 핫도그 신메뉴 선보여,1
오늘19일 버거킹에 가면 육즙 터지는 와퍼 주니어 1900원에 살 수 있다,0
교촌치킨 VS 버거킹 쌀가루 메뉴로 바삭한 대결,0
버거킹 2019 프리미엄브랜드지수 패스트푸드점 부문 1위 수상,1
버거킹 2019 프리미엄브랜드지수 패스트푸드점 부문 1위 수상,1
버거킹 8월 동안 DT에서만 통새우 2종 무료 세트 업그레이드 프로모션 진행,0
버거킹 2019 프리미엄브랜드지수 패스트푸드점 부문 1위 수상,1
버거킹 22일까지 통새우와퍼·콰트로치즈와퍼·할라피뇨와퍼 3900원,0
버거킹 버거 3종 대상 할인 판매 실시,0
버거킹 통모짜와퍼 오늘 출시모짜 덕후들 통모짤 맛,1
버거킹의 통 큰 8월 이벤트 와퍼주니어 1900원 판매 실시,0
사진 버거킹 플라스틱 장난감 재활용 박스,0
사딸라 버거킹 올데이킹 9개월만에1000만개 판매,0
버거킹 와퍼주니어 1900원’ 판매 이벤트 실시,0
버거킹 와퍼주니어 1900원’ 판매 이벤트 실시,0
뜨거운 여름 시원한 할인버거킹 와퍼 3500원’,0
버거킹 통모짜 2탄 트러플 통모짜 와퍼’ 출시,1
버거킹 차 안에서 만나는 통새우와퍼 시리즈 무료세트업그레이드 혜택,0
사딸라로 소비자 취향 저격 버거킹 올데이킹 누적 판매량 1천만 개 돌파,1
버거킹 통모짜시리즈’ 출시 3주만에 1000만개 판매 돌파,1
오늘15일 버거킹 가면 육즙 좔좔 쇠고기 가득한 와퍼 단돈 3500원,0
버거킹 신메뉴 통모짜와퍼 출시 나도 먹으러 가야지,1
쟌슨빌 버거킹과 함께 정통 아메리칸 스타일 핫도그 판매,0
버거킹 사딸라 통했다올데이킹 누적 판매량 1천만 개 돌파,1
버거킹 사딸라 통했다올데이킹 누적 판매량 1천만 개 돌파,1
버거킹 일주일간 와퍼 3500원에 판매한다,0
버거킹 몬스터X  몬스터와퍼 세트 업그레이드 쿠폰 증정 행사 진행,0
버거킹 트러플 크림소스의 트러플통모짜와퍼’ 출시,1
버거킹 크라운 캠페인’ 감사 릴레이 이벤트 진행,0
버거킹 핫도그 기간 한정 판매행사제외 매장 어디,0
오늘12일 버거킹 가면 정통 아메리칸 스타일 핫도그 단돈 1천원,0
버거킹 신메뉴 통모짜와퍼 출시 기념 세트 업그레이드 쿠폰 배포,1
유통오늘 KTG 흡연 후 담배 냄새 줄인 레종 휘바 리뉴얼,0
단독인수 9년 만에···롯데 日서 버커킹 접었다,0
단독인수 9년 만에···롯데 日서 버커킹 접었다,0
버거킹 이탈리아산 모짜렐라 담은 통모짜와퍼’ 출시,1
전 세계 광고가 한 곳에부산국제광고제 개막,0
버거킹 30일까지 불고기버거 1800원,0
월간십일절 버거킹 50 할인 판매,0
쟌슨빌 소시지와 버거킹 손잡다역대급 콜라보 진행,0
비프칠리 소스와 통모짜렐라 치즈가 만났다  버거킹 비프칠리통모짜와퍼 출,0
쟌슨빌x버거킹 핫도그 아메리칸 독·비프칠리 독 한정 출시,1
버거킹 미국 NO1 소시지 브랜드 쟌슨빌 사용한 프리미엄 핫도그 2종 출시,1
소통하는 리더십이 국가 경제 이끈다 2019 대한민국 가장 신뢰받는 CEO 대,0
버거킹 통모짜와퍼’ 출시,1
소통하는 리더십이 국가 경제 이끈다 2019 대한민국 가장 신뢰받는 CEO 대,0
버거킹 올데이킹 CF모델 배우 김영철 올해의 브랜드 대상 수상,1
노인의 날 기획 키오스크 포비아’ 무인기계가 두려운 노인들,1
버거킹 드라이브 스루 고객 대상 통새우 2종 무료 세트업 이벤트,0
버거킹 프리미엄 와퍼 3900원 프로모션 개시,0
버거킹 프로모션 어셈블 마지막 킹스위크 진행,0
버거킹·롯데리아·맥도날드 대표 햄버거 프랜차이즈 8월 이벤트 열전,0
친절한 월드톡톡 영국 버거킹 플라스틱 장난감 제공 중단 외,-1
세계가 반했다국내 개발 K푸드 역수출 활발,0
먹어봤습니다 버거킹·세븐일레븐 쟌슨빌 더비’ 승자는,0
버거킹 사딸라 통했다올데이킹 누적 판매량 1000만 개 돌파,1
꿀할인꿀이벤 젝시믹스 신상할인·위메프투어 오션월드·올리브영·KFC·버,1
버거킹 통모짜와퍼 신제품 3종 출시 단품 7900원·세트 8900원,1
버거킹 트러플허니 아이스크림 출시,1
여기어때 CVC 손잡아 플랫폼 고도화 전략 개시,0
버거킹 여름맞이 와퍼 3500원’ 할인 프로모션,0
맥날·버거킹 대항마” 한국에 매장 100곳 연다는 미국 패스트푸드 정체,0
이젠 강아지도 피자 시켜 먹는다,0
단독 버거킹 통모짜 와퍼’ 이탈리아산 치즈···슬쩍 원산지 변경,0
단독 버거킹 통모짜 와퍼’ 이탈리아산 치즈···슬쩍 원산지 변경,0
햄버거에 투표하세요 버거킹의 가장 민주적인 민주주의 기념 캠페인,0
오늘 저녁은 무조건 버거킹 와퍼 2개 단돈 5000원,0
버거킹 6월 마지막 할인 불고기버거 1800원 판매,0
부장님 오늘 햄버거 드실래요월간십일절 버거킹 50 할인,0
조국 딸과 비슷한 경로를 거친 기자의 영어 苦鬪記  조국 딸 제1 저자 논문,0
버거킹 바삭킹 오늘도 하루가 멀다하고 QUIZ 시선 끌어 어떻게 해야 이득,0
버거킹 8월 12일8월 18일 매장 방문 고객 대상 프리미엄 와퍼 3900원 판,0
버거킹 8월 한 달간 DT이용 고객에게 통새우와퍼 2종 무료 세트업그레이드 이,0
IPO 마니커에프앤지 롯데리아·버거킹 모두 우리 고객,0
버거킹 8월 한 달간 DT이용 고객에게 통새우와퍼 2종 무료 세트업그레이드 이,0
버거킹 프로모션 어셈블 마지막 킹스위크 불고기버거 1800원’ 판매,0
IPO 마니커에프앤지 롯데리아·버거킹 모두 우리 고객,0
오늘15일부터 버거킹 가면 육즙 터지는 와퍼 단돈 3500원,0
버거킹 모짜렐라 자연치즈패티매콤한 소소 통모짜와퍼 출시가격은,1
그린피스 아마존 화재는 소고기 때문,0
더벨VIG파트너스 2호 펀드 엑시트 속도,0
버거킹 와퍼 할인 판매,0
프리미엄 햄버거 브랜드 버거킹 프리미엄 와퍼’ 3900원 프로모션 선보여,1
기자수첩 삼성LG 8K TV 전쟁 기왕 할 거면 재미있게 싸우자,0
버거킹 통모짜 시리즈 3주만에 100만 개 돌파,1
캄보디아 진출하는 파리바게뜨,1
버거킹 독퍼 무료 증정 캠페인 앵콜 진행,0
32세 CEO는 어떻게 2년 만에 버거킹 가치를 2배로 키웠나,0
N쿡모아 월요병 극복해줄 가성비 갑 이벤트,0
쭉쭉 늘어나는 치즈에 매콤한 칠리 때려박아 느끼함 1도 없는 버거킹 신상 비,1
세계인의 입맛 사로잡았다한류 열풍 타고 인기 얻고 있는 K푸드,1
버거킹 바삭킹 토스 깜짝퀴즈 정답은,0
K푸드 열풍에 국내 개발 제품 해외로 역수출,1
오늘8일 버거킹에 가면 어떤 햄버거 선택해도 2개에 단돈 5000원,0
K푸드 열풍에 국내 개발 제품 해외로 역수출,1
오늘8일 버거킹에 가면 어떤 햄버거 선택해도 2개에 단돈 5000원,0
버거킹 볼케이노칠리와퍼 카톡 플친 무료 세트업 행사 진행,0
버거킹 단 7일간 인기 스페셜 버거 3종 50 반값’ 할인,1
사딸라 통했다 버거킹 올데이킹 누적 판매량 1천만 개 돌파,1
포털사이트 실검에 뜬 월간십일절 버거킹’ 무엇,0
버거킹 버거킹 독퍼 무료 증정 캠페인 앵콜,0
꿀할인꿀이벤 버거킹·미샤·이니스프리·어퓨·오렌즈 – 7월 29일,0
버거킹 버거킹 프로모션 어셈블 3번째 진행,0
BHC 치즈볼 인기에···프렌차이즈 사이드의 메인화 열풍,1
BHC 치즈볼 인기에···프렌차이즈 사이드의 메인화 열풍,1
통모짜와퍼 모짜렐라 치즈매콤 소스 버거킹 여름 신메뉴가격은,1
돌아온 독퍼 버거킹 반려견 간식 캠페인 앵콜 진행,0
비디오머그 해피밀 장난감이 사라졌다고 왜 때문,0
버거킹과 쟌슨빌의 콜라보신메뉴 프리미엄 핫도그 2종 한정 출시,1
버거킹 사딸라 올데이킹 CF 배우 김영철 2019 올해의 브랜드 대상,0
올 부산국제광고제 올해의 그랑프리에 The Blank Edition,0
꿀할인꿀이벤 올리브영 올영세일·맥도날드 빅맥소스·버거킹·미샤·VDL ,0
버거킹 세 번째 프로모션 어셈블 킹스위크버거 3종 2개,0
버거킹 통새우와퍼콰트로치즈와퍼할라피뇨와퍼 3900원 판매오늘16일,0
12시 할인 상품 존재월간십일절 버거킹 행사 아직 끝나지 않았다,0
버거킹 버거킹크라운 캠페인 감사 릴레이 이벤트 진행,0
버거킹 반려견 간식 독퍼 무료 증정 캠페인 앵콜 진행,0
카톡 플친 수 1위 버거킹 볼케이노칠리와퍼 무료 세트업 행사 진행,1
통모짜 시리즈 세 번째 버거킹 비프칠리통모짜와퍼 출시,1
버거킹 당진읍내점 햄버거 만큼이나 통 큰 나눔 훈훈  ,0
김영철 사딸라 버거 버거킹 올데이킹 판매량 1천만개 돌파,1
버거킹 올데이킹’ 배우 김영철 올해의 브랜드대상 인물문화부문 수상,1
버거킹 통모짜 시리즈 출시 3주만에 100만 개 판매 돌파,1
신상품 풀무원 핫도그 팔도 비빔면 매운맛 버거킹 통모짜 버거,1
신상품 풀무원 핫도그 팔도 비빔면 매운맛 버거킹 통모짜 버거,1
버거킹 통모짜와퍼 출시 모짜렐라 치즈가 통째로,1
버거킹 독퍼’를 매장  딜리버리 모두 무료 증정 캠페인 앵콜 진행,0
달라지는 외식 지형도上 어떤 햄버거를 선택하시겠습니까,0
버거킹 프로모션 어셈블’ 세 번째 인기 버거 3종 중 2개 5000원 판매,1
버거킹 와퍼주니어 1900원 판매1인당 5개만 구매 가능,0
KFC 닭 없는 치킨 나온다,0
버거킹 바삭킹 토스 행운퀴즈 정답은 ··· 정답 계속 업데이트,0
버거킹서 더위탈출프리미엄 와퍼 3종 각각 3900원,0
커피값보다 싸다” 버거킹 불고기버거 1800원에 먹을 수 있다,0
식품 단신 썬앳푸드·한돈자조금·마켓컬리 外,0
버거킹 통모짜시리즈 3주만에 100만개 판매 돌파,1
버거킹 브랜드 채널 최초 카톡 플러스친구 300만명 돌파,1
버거킹 통모짜와퍼 직화 소고기모짜렐라 치즈 가득 통모짜겠어제외 매,0
버거킹 트러플허니’ 출시와 함께 여름맞이 아이스크림 할인행사 진행,1
